Calendar_Year,State,School_Period_Type,School_Period_Name,Date
2014,ACT,Holiday,Term 4 Holidays (Summer),2015-01-10
2014,ACT,Holiday,Term 4 Holidays (Summer),2015-01-11
2014,ACT,Holiday,Term 4 Holidays (Summer),2015-01-12
2014,ACT,Holiday,Term 4 Holidays (Summer),2015-01-13
2014,ACT,Holiday,Term 4 Holidays (Summer),2015-01-14
2014,ACT,Holiday,Term 4 Holidays (Summer),2015-01-15
2014,ACT,Holiday,Term 4 Holidays (Summer),2015-01-16
2014,ACT,Holiday,Term 4 Holidays (Summer),2015-01-17
2014,ACT,Holiday,Term 4 Holidays (Summer),2015-01-18
2014,ACT,Holiday,Term 4 Holidays (Summer),2015-01-19
2014,ACT,Holiday,Term 4 Holidays (Summer),2015-01-20
2014,ACT,Holiday,Term 4 Holidays (Summer),2015-01-21
2014,ACT,Holiday,Term 4 Holidays (Summer),2015-01-22
2014,ACT,Holiday,Term 4 Holidays (Summer),2015-01-23
2014,ACT,Holiday,Term 4 Holidays (Summer),2015-01-24
2014,ACT,Holiday,Term 4 Holidays (Summer),2015-01-25
2014,ACT,Holiday,Term 4 Holidays (Summer),2015-01-26
2014,ACT,Holiday,Term 4 Holidays (Summer),2015-01-27
2014,ACT,Holiday,Term 4 Holidays (Summer),2015-01-28
2014,ACT,Holiday,Term 4 Holidays (Summer),2015-01-29
2014,ACT,Holiday,Term 4 Holidays (Summer),2015-01-30
2014,ACT,Holiday,Term 4 Holidays (Summer),2015-01-31
2014,ACT,Holiday,Term 4 Holidays (Summer),2015-02-01
2014,ACT,Holiday,Term 4 Holidays (Summer),2015-02-02
2015,ACT,Holiday,Term 1 Holidays (Autumn),2015-04-11
2015,ACT,Holiday,Term 1 Holidays (Autumn),2015-04-12
2015,ACT,Holiday,Term 1 Holidays (Autumn),2015-04-13
2015,ACT,Holiday,Term 1 Holidays (Autumn),2015-04-14
2015,ACT,Holiday,Term 1 Holidays (Autumn),2015-04-15
2015,ACT,Holiday,Term 1 Holidays (Autumn),2015-04-16
2015,ACT,Holiday,Term 1 Holidays (Autumn),2015-04-17
2015,ACT,Holiday,Term 1 Holidays (Autumn),2015-04-18
2015,ACT,Holiday,Term 1 Holidays (Autumn),2015-04-19
2015,ACT,Holiday,Term 1 Holidays (Autumn),2015-04-20
2015,ACT,Holiday,Term 1 Holidays (Autumn),2015-04-21
2015,ACT,Holiday,Term 1 Holidays (Autumn),2015-04-22
2015,ACT,Holiday,Term 1 Holidays (Autumn),2015-04-23
2015,ACT,Holiday,Term 1 Holidays (Autumn),2015-04-24
2015,ACT,Holiday,Term 1 Holidays (Autumn),2015-04-25
2015,ACT,Holiday,Term 1 Holidays (Autumn),2015-04-26
2015,ACT,Holiday,Term 1 Holidays (Autumn),2015-04-27
2015,ACT,Holiday,Term 1 Holidays (Autumn),2015-04-28
2015,ACT,Holiday,Term 1 Holidays (Autumn),2015-04-29
2015,ACT,Holiday,Term 2 Holidays (Winter),2015-07-04
2015,ACT,Holiday,Term 2 Holidays (Winter),2015-07-05
2015,ACT,Holiday,Term 2 Holidays (Winter),2015-07-06
2015,ACT,Holiday,Term 2 Holidays (Winter),2015-07-07
2015,ACT,Holiday,Term 2 Holidays (Winter),2015-07-08
2015,ACT,Holiday,Term 2 Holidays (Winter),2015-07-09
2015,ACT,Holiday,Term 2 Holidays (Winter),2015-07-10
2015,ACT,Holiday,Term 2 Holidays (Winter),2015-07-11
2015,ACT,Holiday,Term 2 Holidays (Winter),2015-07-12
2015,ACT,Holiday,Term 2 Holidays (Winter),2015-07-13
2015,ACT,Holiday,Term 2 Holidays (Winter),2015-07-14
2015,ACT,Holiday,Term 2 Holidays (Winter),2015-07-15
2015,ACT,Holiday,Term 2 Holidays (Winter),2015-07-16
2015,ACT,Holiday,Term 2 Holidays (Winter),2015-07-17
2015,ACT,Holiday,Term 2 Holidays (Winter),2015-07-18
2015,ACT,Holiday,Term 2 Holidays (Winter),2015-07-19
2015,ACT,Holiday,Term 3 Holidays (Spring),2015-09-26
2015,ACT,Holiday,Term 3 Holidays (Spring),2015-09-27
2015,ACT,Holiday,Term 3 Holidays (Spring),2015-09-28
2015,ACT,Holiday,Term 3 Holidays (Spring),2015-09-29
2015,ACT,Holiday,Term 3 Holidays (Spring),2015-09-30
2015,ACT,Holiday,Term 3 Holidays (Spring),2015-10-01
2015,ACT,Holiday,Term 3 Holidays (Spring),2015-10-02
2015,ACT,Holiday,Term 3 Holidays (Spring),2015-10-03
2015,ACT,Holiday,Term 3 Holidays (Spring),2015-10-04
2015,ACT,Holiday,Term 3 Holidays (Spring),2015-10-05
2015,ACT,Holiday,Term 3 Holidays (Spring),2015-10-06
2015,ACT,Holiday,Term 3 Holidays (Spring),2015-10-07
2015,ACT,Holiday,Term 3 Holidays (Spring),2015-10-08
2015,ACT,Holiday,Term 3 Holidays (Spring),2015-10-09
2015,ACT,Holiday,Term 3 Holidays (Spring),2015-10-10
2015,ACT,Holiday,Term 3 Holidays (Spring),2015-10-11
2015,ACT,Holiday,Term 4 Holidays (Summer),2015-12-19
2015,ACT,Holiday,Term 4 Holidays (Summer),2015-12-20
2015,ACT,Holiday,Term 4 Holidays (Summer),2015-12-21
2015,ACT,Holiday,Term 4 Holidays (Summer),2015-12-22
2015,ACT,Holiday,Term 4 Holidays (Summer),2015-12-23
2015,ACT,Holiday,Term 4 Holidays (Summer),2015-12-24
2015,ACT,Holiday,Term 4 Holidays (Summer),2015-12-25
2015,ACT,Holiday,Term 4 Holidays (Summer),2015-12-26
2015,ACT,Holiday,Term 4 Holidays (Summer),2015-12-27
2015,ACT,Holiday,Term 4 Holidays (Summer),2015-12-28
2015,ACT,Holiday,Term 4 Holidays (Summer),2015-12-29
2015,ACT,Holiday,Term 4 Holidays (Summer),2015-12-30
2015,ACT,Holiday,Term 4 Holidays (Summer),2015-12-31
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-01
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-02
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-03
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-04
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-05
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-06
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-07
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-08
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-09
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-10
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-11
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-12
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-13
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-14
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-15
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-16
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-17
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-18
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-19
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-20
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-21
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-22
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-23
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-24
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-25
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-26
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-27
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-28
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-29
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-30
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-01-31
2015,ACT,Holiday,Term 4 Holidays (Summer),2016-02-01
2016,ACT,Holiday,Term 1 Holidays (Autumn),2016-04-09
2016,ACT,Holiday,Term 1 Holidays (Autumn),2016-04-10
2016,ACT,Holiday,Term 1 Holidays (Autumn),2016-04-11
2016,ACT,Holiday,Term 1 Holidays (Autumn),2016-04-12
2016,ACT,Holiday,Term 1 Holidays (Autumn),2016-04-13
2016,ACT,Holiday,Term 1 Holidays (Autumn),2016-04-14
2016,ACT,Holiday,Term 1 Holidays (Autumn),2016-04-15
2016,ACT,Holiday,Term 1 Holidays (Autumn),2016-04-16
2016,ACT,Holiday,Term 1 Holidays (Autumn),2016-04-17
2016,ACT,Holiday,Term 1 Holidays (Autumn),2016-04-18
2016,ACT,Holiday,Term 1 Holidays (Autumn),2016-04-19
2016,ACT,Holiday,Term 1 Holidays (Autumn),2016-04-20
2016,ACT,Holiday,Term 1 Holidays (Autumn),2016-04-21
2016,ACT,Holiday,Term 1 Holidays (Autumn),2016-04-22
2016,ACT,Holiday,Term 1 Holidays (Autumn),2016-04-23
2016,ACT,Holiday,Term 1 Holidays (Autumn),2016-04-24
2016,ACT,Holiday,Term 2 Holidays (Winter),2016-07-02
2016,ACT,Holiday,Term 2 Holidays (Winter),2016-07-03
2016,ACT,Holiday,Term 2 Holidays (Winter),2016-07-04
2016,ACT,Holiday,Term 2 Holidays (Winter),2016-07-05
2016,ACT,Holiday,Term 2 Holidays (Winter),2016-07-06
2016,ACT,Holiday,Term 2 Holidays (Winter),2016-07-07
2016,ACT,Holiday,Term 2 Holidays (Winter),2016-07-08
2016,ACT,Holiday,Term 2 Holidays (Winter),2016-07-09
2016,ACT,Holiday,Term 2 Holidays (Winter),2016-07-10
2016,ACT,Holiday,Term 2 Holidays (Winter),2016-07-11
2016,ACT,Holiday,Term 2 Holidays (Winter),2016-07-12
2016,ACT,Holiday,Term 2 Holidays (Winter),2016-07-13
2016,ACT,Holiday,Term 2 Holidays (Winter),2016-07-14
2016,ACT,Holiday,Term 2 Holidays (Winter),2016-07-15
2016,ACT,Holiday,Term 2 Holidays (Winter),2016-07-16
2016,ACT,Holiday,Term 2 Holidays (Winter),2016-07-17
2016,ACT,Holiday,Term 3 Holidays (Spring),2016-09-24
2016,ACT,Holiday,Term 3 Holidays (Spring),2016-09-25
2016,ACT,Holiday,Term 3 Holidays (Spring),2016-09-26
2016,ACT,Holiday,Term 3 Holidays (Spring),2016-09-27
2016,ACT,Holiday,Term 3 Holidays (Spring),2016-09-28
2016,ACT,Holiday,Term 3 Holidays (Spring),2016-09-29
2016,ACT,Holiday,Term 3 Holidays (Spring),2016-09-30
2016,ACT,Holiday,Term 3 Holidays (Spring),2016-10-01
2016,ACT,Holiday,Term 3 Holidays (Spring),2016-10-02
2016,ACT,Holiday,Term 3 Holidays (Spring),2016-10-03
2016,ACT,Holiday,Term 3 Holidays (Spring),2016-10-04
2016,ACT,Holiday,Term 3 Holidays (Spring),2016-10-05
2016,ACT,Holiday,Term 3 Holidays (Spring),2016-10-06
2016,ACT,Holiday,Term 3 Holidays (Spring),2016-10-07
2016,ACT,Holiday,Term 3 Holidays (Spring),2016-10-08
2016,ACT,Holiday,Term 3 Holidays (Spring),2016-10-09
2016,ACT,Holiday,Term 4 Holidays (Summer),2016-12-17
2016,ACT,Holiday,Term 4 Holidays (Summer),2016-12-18
2016,ACT,Holiday,Term 4 Holidays (Summer),2016-12-19
2016,ACT,Holiday,Term 4 Holidays (Summer),2016-12-20
2016,ACT,Holiday,Term 4 Holidays (Summer),2016-12-21
2016,ACT,Holiday,Term 4 Holidays (Summer),2016-12-22
2016,ACT,Holiday,Term 4 Holidays (Summer),2016-12-23
2016,ACT,Holiday,Term 4 Holidays (Summer),2016-12-24
2016,ACT,Holiday,Term 4 Holidays (Summer),2016-12-25
2016,ACT,Holiday,Term 4 Holidays (Summer),2016-12-26
2016,ACT,Holiday,Term 4 Holidays (Summer),2016-12-27
2016,ACT,Holiday,Term 4 Holidays (Summer),2016-12-28
2016,ACT,Holiday,Term 4 Holidays (Summer),2016-12-29
2016,ACT,Holiday,Term 4 Holidays (Summer),2016-12-30
2016,ACT,Holiday,Term 4 Holidays (Summer),2016-12-31
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-01
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-02
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-03
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-04
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-05
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-06
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-07
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-08
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-09
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-10
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-11
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-12
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-13
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-14
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-15
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-16
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-17
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-18
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-19
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-20
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-21
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-22
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-23
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-24
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-25
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-26
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-27
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-28
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-29
2016,ACT,Holiday,Term 4 Holidays (Summer),2017-01-30
2017,ACT,Holiday,Term 1 Holidays (Autumn),2017-04-08
2017,ACT,Holiday,Term 1 Holidays (Autumn),2017-04-09
2017,ACT,Holiday,Term 1 Holidays (Autumn),2017-04-10
2017,ACT,Holiday,Term 1 Holidays (Autumn),2017-04-11
2017,ACT,Holiday,Term 1 Holidays (Autumn),2017-04-12
2017,ACT,Holiday,Term 1 Holidays (Autumn),2017-04-13
2017,ACT,Holiday,Term 1 Holidays (Autumn),2017-04-14
2017,ACT,Holiday,Term 1 Holidays (Autumn),2017-04-15
2017,ACT,Holiday,Term 1 Holidays (Autumn),2017-04-16
2017,ACT,Holiday,Term 1 Holidays (Autumn),2017-04-17
2017,ACT,Holiday,Term 1 Holidays (Autumn),2017-04-18
2017,ACT,Holiday,Term 1 Holidays (Autumn),2017-04-19
2017,ACT,Holiday,Term 1 Holidays (Autumn),2017-04-20
2017,ACT,Holiday,Term 1 Holidays (Autumn),2017-04-21
2017,ACT,Holiday,Term 1 Holidays (Autumn),2017-04-22
2017,ACT,Holiday,Term 1 Holidays (Autumn),2017-04-23
2017,ACT,Holiday,Term 1 Holidays (Autumn),2017-04-24
2017,ACT,Holiday,Term 2 Holidays (Winter),2017-07-01
2017,ACT,Holiday,Term 2 Holidays (Winter),2017-07-02
2017,ACT,Holiday,Term 2 Holidays (Winter),2017-07-03
2017,ACT,Holiday,Term 2 Holidays (Winter),2017-07-04
2017,ACT,Holiday,Term 2 Holidays (Winter),2017-07-05
2017,ACT,Holiday,Term 2 Holidays (Winter),2017-07-06
2017,ACT,Holiday,Term 2 Holidays (Winter),2017-07-07
2017,ACT,Holiday,Term 2 Holidays (Winter),2017-07-08
2017,ACT,Holiday,Term 2 Holidays (Winter),2017-07-09
2017,ACT,Holiday,Term 2 Holidays (Winter),2017-07-10
2017,ACT,Holiday,Term 2 Holidays (Winter),2017-07-11
2017,ACT,Holiday,Term 2 Holidays (Winter),2017-07-12
2017,ACT,Holiday,Term 2 Holidays (Winter),2017-07-13
2017,ACT,Holiday,Term 2 Holidays (Winter),2017-07-14
2017,ACT,Holiday,Term 2 Holidays (Winter),2017-07-15
2017,ACT,Holiday,Term 2 Holidays (Winter),2017-07-16
2017,ACT,Holiday,Term 3 Holidays (Spring),2017-09-23
2017,ACT,Holiday,Term 3 Holidays (Spring),2017-09-24
2017,ACT,Holiday,Term 3 Holidays (Spring),2017-09-25
2017,ACT,Holiday,Term 3 Holidays (Spring),2017-09-26
2017,ACT,Holiday,Term 3 Holidays (Spring),2017-09-27
2017,ACT,Holiday,Term 3 Holidays (Spring),2017-09-28
2017,ACT,Holiday,Term 3 Holidays (Spring),2017-09-29
2017,ACT,Holiday,Term 3 Holidays (Spring),2017-09-30
2017,ACT,Holiday,Term 3 Holidays (Spring),2017-10-01
2017,ACT,Holiday,Term 3 Holidays (Spring),2017-10-02
2017,ACT,Holiday,Term 3 Holidays (Spring),2017-10-03
2017,ACT,Holiday,Term 3 Holidays (Spring),2017-10-04
2017,ACT,Holiday,Term 3 Holidays (Spring),2017-10-05
2017,ACT,Holiday,Term 3 Holidays (Spring),2017-10-06
2017,ACT,Holiday,Term 3 Holidays (Spring),2017-10-07
2017,ACT,Holiday,Term 3 Holidays (Spring),2017-10-08
2017,ACT,Holiday,Term 4 Holidays (Summer),2017-12-16
2017,ACT,Holiday,Term 4 Holidays (Summer),2017-12-17
2017,ACT,Holiday,Term 4 Holidays (Summer),2017-12-18
2017,ACT,Holiday,Term 4 Holidays (Summer),2017-12-19
2017,ACT,Holiday,Term 4 Holidays (Summer),2017-12-20
2017,ACT,Holiday,Term 4 Holidays (Summer),2017-12-21
2017,ACT,Holiday,Term 4 Holidays (Summer),2017-12-22
2017,ACT,Holiday,Term 4 Holidays (Summer),2017-12-23
2017,ACT,Holiday,Term 4 Holidays (Summer),2017-12-24
2017,ACT,Holiday,Term 4 Holidays (Summer),2017-12-25
2017,ACT,Holiday,Term 4 Holidays (Summer),2017-12-26
2017,ACT,Holiday,Term 4 Holidays (Summer),2017-12-27
2017,ACT,Holiday,Term 4 Holidays (Summer),2017-12-28
2017,ACT,Holiday,Term 4 Holidays (Summer),2017-12-29
2017,ACT,Holiday,Term 4 Holidays (Summer),2017-12-30
2017,ACT,Holiday,Term 4 Holidays (Summer),2017-12-31
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-01
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-02
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-03
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-04
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-05
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-06
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-07
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-08
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-09
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-10
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-11
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-12
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-13
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-14
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-15
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-16
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-17
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-18
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-19
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-20
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-21
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-22
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-23
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-24
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-25
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-26
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-27
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-28
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-29
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-30
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-01-31
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-02-01
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-02-02
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-02-03
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-02-04
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-02-05
2017,ACT,Holiday,Term 4 Holidays (Summer),2018-02-06
2018,ACT,Holiday,School Holidays,2018-04-14
2018,ACT,Holiday,School Holidays,2018-04-15
2018,ACT,Holiday,School Holidays,2018-04-16
2018,ACT,Holiday,School Holidays,2018-04-17
2018,ACT,Holiday,School Holidays,2018-04-18
2018,ACT,Holiday,School Holidays,2018-04-19
2018,ACT,Holiday,School Holidays,2018-04-20
2018,ACT,Holiday,School Holidays,2018-04-21
2018,ACT,Holiday,School Holidays,2018-04-22
2018,ACT,Holiday,School Holidays,2018-04-23
2018,ACT,Holiday,School Holidays,2018-04-24
2018,ACT,Holiday,School Holidays,2018-04-25
2018,ACT,Holiday,School Holidays,2018-04-26
2018,ACT,Holiday,School Holidays,2018-04-27
2018,ACT,Holiday,School Holidays,2018-04-28
2018,ACT,Holiday,School Holidays,2018-04-29
2018,ACT,Holiday,School Holidays,2018-07-07
2018,ACT,Holiday,School Holidays,2018-07-08
2018,ACT,Holiday,School Holidays,2018-07-09
2018,ACT,Holiday,School Holidays,2018-07-10
2018,ACT,Holiday,School Holidays,2018-07-11
2018,ACT,Holiday,School Holidays,2018-07-12
2018,ACT,Holiday,School Holidays,2018-07-13
2018,ACT,Holiday,School Holidays,2018-07-14
2018,ACT,Holiday,School Holidays,2018-07-15
2018,ACT,Holiday,School Holidays,2018-07-16
2018,ACT,Holiday,School Holidays,2018-07-17
2018,ACT,Holiday,School Holidays,2018-07-18
2018,ACT,Holiday,School Holidays,2018-07-19
2018,ACT,Holiday,School Holidays,2018-07-20
2018,ACT,Holiday,School Holidays,2018-07-21
2018,ACT,Holiday,School Holidays,2018-07-22
2018,ACT,Holiday,School Holidays,2018-09-29
2018,ACT,Holiday,School Holidays,2018-09-30
2018,ACT,Holiday,School Holidays,2018-10-01
2018,ACT,Holiday,School Holidays,2018-10-02
2018,ACT,Holiday,School Holidays,2018-10-03
2018,ACT,Holiday,School Holidays,2018-10-04
2018,ACT,Holiday,School Holidays,2018-10-05
2018,ACT,Holiday,School Holidays,2018-10-06
2018,ACT,Holiday,School Holidays,2018-10-07
2018,ACT,Holiday,School Holidays,2018-10-08
2018,ACT,Holiday,School Holidays,2018-10-09
2018,ACT,Holiday,School Holidays,2018-10-10
2018,ACT,Holiday,School Holidays,2018-10-11
2018,ACT,Holiday,School Holidays,2018-10-12
2018,ACT,Holiday,School Holidays,2018-10-13
2018,ACT,Holiday,School Holidays,2018-10-14
2018,ACT,Holiday,School Holidays,2018-12-22
2018,ACT,Holiday,School Holidays,2018-12-23
2018,ACT,Holiday,School Holidays,2018-12-24
2018,ACT,Holiday,School Holidays,2018-12-25
2018,ACT,Holiday,School Holidays,2018-12-26
2018,ACT,Holiday,School Holidays,2018-12-27
2018,ACT,Holiday,School Holidays,2018-12-28
2018,ACT,Holiday,School Holidays,2018-12-29
2018,ACT,Holiday,School Holidays,2018-12-30
2018,ACT,Holiday,School Holidays,2018-12-31
2018,ACT,Holiday,School Holidays,2019-01-01
2018,ACT,Holiday,School Holidays,2019-01-02
2018,ACT,Holiday,School Holidays,2019-01-03
2018,ACT,Holiday,School Holidays,2019-01-04
2018,ACT,Holiday,School Holidays,2019-01-05
2018,ACT,Holiday,School Holidays,2019-01-06
2018,ACT,Holiday,School Holidays,2019-01-07
2018,ACT,Holiday,School Holidays,2019-01-08
2018,ACT,Holiday,School Holidays,2019-01-09
2018,ACT,Holiday,School Holidays,2019-01-10
2018,ACT,Holiday,School Holidays,2019-01-11
2018,ACT,Holiday,School Holidays,2019-01-12
2018,ACT,Holiday,School Holidays,2019-01-13
2018,ACT,Holiday,School Holidays,2019-01-14
2018,ACT,Holiday,School Holidays,2019-01-15
2018,ACT,Holiday,School Holidays,2019-01-16
2018,ACT,Holiday,School Holidays,2019-01-17
2018,ACT,Holiday,School Holidays,2019-01-18
2018,ACT,Holiday,School Holidays,2019-01-19
2018,ACT,Holiday,School Holidays,2019-01-20
2018,ACT,Holiday,School Holidays,2019-01-21
2018,ACT,Holiday,School Holidays,2019-01-22
2018,ACT,Holiday,School Holidays,2019-01-23
2018,ACT,Holiday,School Holidays,2019-01-24
2018,ACT,Holiday,School Holidays,2019-01-25
2018,ACT,Holiday,School Holidays,2019-01-26
2018,ACT,Holiday,School Holidays,2019-01-27
2018,ACT,Holiday,School Holidays,2019-01-28
2018,ACT,Holiday,School Holidays,2019-01-29
2018,ACT,Holiday,School Holidays,2019-01-30
2018,ACT,Holiday,School Holidays,2019-01-31
2018,ACT,Holiday,School Holidays,2019-02-01
2018,ACT,Holiday,School Holidays,2019-02-02
2018,ACT,Holiday,School Holidays,2019-02-03
2019,ACT,Holiday,School Holidays,2019-04-13
2019,ACT,Holiday,School Holidays,2019-04-14
2019,ACT,Holiday,School Holidays,2019-04-15
2019,ACT,Holiday,School Holidays,2019-04-16
2019,ACT,Holiday,School Holidays,2019-04-17
2019,ACT,Holiday,School Holidays,2019-04-18
2019,ACT,Holiday,School Holidays,2019-04-19
2019,ACT,Holiday,School Holidays,2019-04-20
2019,ACT,Holiday,School Holidays,2019-04-21
2019,ACT,Holiday,School Holidays,2019-04-22
2019,ACT,Holiday,School Holidays,2019-04-23
2019,ACT,Holiday,School Holidays,2019-04-24
2019,ACT,Holiday,School Holidays,2019-04-25
2019,ACT,Holiday,School Holidays,2019-04-26
2019,ACT,Holiday,School Holidays,2019-04-27
2019,ACT,Holiday,School Holidays,2019-04-28
2019,ACT,Holiday,School Holidays,2019-07-06
2019,ACT,Holiday,School Holidays,2019-07-07
2019,ACT,Holiday,School Holidays,2019-07-08
2019,ACT,Holiday,School Holidays,2019-07-09
2019,ACT,Holiday,School Holidays,2019-07-10
2019,ACT,Holiday,School Holidays,2019-07-11
2019,ACT,Holiday,School Holidays,2019-07-12
2019,ACT,Holiday,School Holidays,2019-07-13
2019,ACT,Holiday,School Holidays,2019-07-14
2019,ACT,Holiday,School Holidays,2019-07-15
2019,ACT,Holiday,School Holidays,2019-07-16
2019,ACT,Holiday,School Holidays,2019-07-17
2019,ACT,Holiday,School Holidays,2019-07-18
2019,ACT,Holiday,School Holidays,2019-07-19
2019,ACT,Holiday,School Holidays,2019-07-20
2019,ACT,Holiday,School Holidays,2019-07-21
2019,ACT,Holiday,School Holidays,2019-09-28
2019,ACT,Holiday,School Holidays,2019-09-29
2019,ACT,Holiday,School Holidays,2019-09-30
2019,ACT,Holiday,School Holidays,2019-10-01
2019,ACT,Holiday,School Holidays,2019-10-02
2019,ACT,Holiday,School Holidays,2019-10-03
2019,ACT,Holiday,School Holidays,2019-10-04
2019,ACT,Holiday,School Holidays,2019-10-05
2019,ACT,Holiday,School Holidays,2019-10-06
2019,ACT,Holiday,School Holidays,2019-10-07
2019,ACT,Holiday,School Holidays,2019-10-08
